ip.len,ip.flags.df,ip.flags.mf,tcp.port,tcp.window_size,tcp.ack_raw,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size.1,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,udp.length,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,gtp.ext_hdr,gtp.ext_hdr.length,gtp.ext_hdr.pdu_ses_con.pdu_type,gtp.ext_hdr.pdu_ses_con.qos_flow_id,gtp.ext_hdr.pdu_ses_cont.ppp,gtp.ext_hdr.pdu_ses_cont.rqi,gtp.flags,gtp.flags.e,gtp.flags.payload,gtp.flags.pn,gtp.flags.reserved,gtp.flags.s,gtp.flags.version,gtp.length,gtp.message,gtp.teid,label
97,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,77,1681.608102,0.678094,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,61,255,138,0
96,1,0,80.0,0.0,3589269647.0,0.0,0.0,0.0,64,17,65535.0,1.0,0.0,0.0,935.0,0.0,18,0.044144,0.0,0.0,0.0,2152,76,1579.163417,0.044144,0.044144,0.044144,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,60,255,1,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,4300,8,0.1068,1.4e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
116,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,96,396.135442,0.01611,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,80,255,1,0
97,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,77,661.492434,0.0,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,61,255,138,0
169,1,0,36132.0,0.0,713792102.0,0.0,0.0,0.0,64,17,64256.0,1.0,1.0,73.0,955.0,0.0,24,0.0,0.0,0.0,1.0,2152,149,1611.430437,0.0,0.145567,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,133,255,146,0
113,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,93,979.321489,0.013395,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,77,255,1,0
96,1,0,33918.0,0.0,2711342712.0,0.0,0.0,0.0,64,17,65152.0,149.0,88.0,0.0,767.0,0.0,17,0.0,0.0,0.0,0.0,2152,76,1293.793905,0.000225,0.302462,0.000225,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,138,0
96,1,0,43038.0,0.0,3342916403.0,0.0,0.0,0.0,64,17,64128.0,529.0,75.0,0.0,10.0,0.0,17,0.0,0.0,0.0,0.0,2152,76,19.102597,0.000478,0.318904,0.000478,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,142,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,1459,8,0.014412,9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84,1,0,80.0,0.0,4182044357.0,0.0,0.0,0.0,64,17,4194304.0,73.0,224.0,0.0,735.0,0.0,17,0.0,0.0,0.0,0.0,2152,64,1240.903033,0.000101,0.138286,0.000101,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,48,255,1,0
104,1,0,52354.0,0.0,0.0,0.0,0.0,0.0,64,17,64240.0,0.0,0.0,0.0,837.0,0.0,2,0.0,0.0,0.0,0.0,2152,84,1409.904113,0.001739,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,68,255,142,0
97,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,77,881.927448,0.0,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,61,255,138,0
96,1,0,42078.0,0.0,4094609623.0,0.0,0.0,0.0,64,17,64128.0,277.0,74.0,0.0,24.0,0.0,17,0.0,0.0,0.0,0.0,2152,76,43.624189,0.001632,0.37832,0.001632,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,146,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,3226,8,0.076942,8e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,1,0,39982.0,0.0,2992214216.0,0.0,0.0,0.0,64,17,64128.0,278.0,75.0,0.0,142.0,0.0,16,0.001786,0.0,0.0,0.0,2152,76,243.513997,0.001786,0.565582,0.001786,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,146,0
372,1,0,80.0,0.0,111170971.0,0.0,0.0,0.0,64,17,29056.0,74.0,1.0,276.0,734.0,0.0,24,0.0,0.0,0.0,0.0,2152,352,1238.871975,0.001693,0.293575,0.001693,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,336,255,1,0
84,1,0,80.0,0.0,1162758563.0,0.0,0.0,0.0,64,17,4194304.0,72.0,1.0,0.0,867.0,0.0,16,0.043547,0.0,0.0,0.0,2152,64,1461.294164,0.043547,0.089399,0.043547,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,48,255,1,0
84,1,0,40792.0,0.0,671514977.0,0.0,0.0,0.0,64,17,64128.0,224.0,72.0,0.0,891.0,0.0,16,0.001612,0.0,0.0,0.0,2152,64,1502.306337,0.001612,0.096358,0.001612,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,48,255,138,0
104,1,0,59694.0,0.0,0.0,0.0,0.0,0.0,64,17,64240.0,0.0,0.0,0.0,694.0,0.0,2,0.0,0.0,0.0,0.0,2152,84,1169.342389,0.001722,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,68,255,146,0
1444,1,0,443.0,0.0,1933024679.0,0.0,0.0,0.0,64,17,69120.0,1399.0,137668.0,1348.0,379.0,0.0,16,0.0,1.0,503.0,0.0,2152,1424,640.72972,0.0001,0.87602,0.0001,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,1408,255,1,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,1767,8,0.022217,7e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,1,0,53458.0,0.0,3913100772.0,0.0,0.0,0.0,64,17,64128.0,278.0,75.0,0.0,481.0,0.0,16,0.00189,0.0,0.0,0.0,2152,76,806.663561,0.00189,0.442711,0.00189,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,146,0
84,1,0,80.0,0.0,690472026.0,0.0,0.0,0.0,64,17,4194304.0,73.0,224.0,0.0,232.0,0.0,16,0.043377,0.0,0.0,0.0,2152,64,395.11824,0.043377,0.137436,0.043377,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,48,255,1,0
96,1,0,41090.0,0.0,236955655.0,0.0,0.0,0.0,64,17,64128.0,277.0,74.0,0.0,367.0,0.0,17,0.0,0.0,0.0,0.0,2152,76,619.190708,0.001945,0.294513,0.001945,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,146,0
84,1,0,80.0,0.0,818283594.0,0.0,0.0,0.0,64,17,4194304.0,73.0,224.0,0.0,480.0,0.0,16,0.043579,0.0,0.0,0.0,2152,64,805.18795,0.043579,0.140907,0.043579,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,48,255,1,0
96,1,0,51332.0,0.0,513724197.0,0.0,0.0,0.0,64,17,64128.0,530.0,76.0,0.0,229.0,0.0,16,0.001554,0.0,0.0,0.0,2152,76,391.123016,0.001554,0.078135,0.001554,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,142,0
99,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,79,608.235935,2.993165,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,63,255,146,0
195,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,175,1435.592952,0.014237,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,159,255,1,0
100,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,80,441.961999,0.045428,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,64,255,142,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,2492,8,0.044655,1.3e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,4260,8,0.101852,8e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,8125,8,0.165549,8e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
155,1,0,52686.0,0.0,767069659.0,0.0,0.0,0.0,64,17,64256.0,1.0,1.0,71.0,542.0,0.0,24,0.0,0.0,0.0,1.0,2152,135,912.744776,0.0,0.047953,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,119,255,138,0
244,1,0,80.0,0.0,621456059.0,0.0,0.0,0.0,64,17,65024.0,88.0,1.0,148.0,767.0,0.0,24,0.0,0.0,0.0,0.0,2152,224,1293.792511,0.000499,0.301068,0.000499,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,208,255,1,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,1924,8,0.036155,6.9e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84,1,0,45942.0,0.0,3252884694.0,0.0,0.0,0.0,64,17,64128.0,224.0,72.0,0.0,20.0,0.0,16,0.00195,0.0,0.0,0.0,2152,64,36.270407,0.00195,0.09578,0.00195,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,48,255,138,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,1362,8,0.011281,7.9e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,1199,8,0.004195,1.2e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,108,355.353809,0.000134,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,92,255,1,0
104,1,0,38476.0,0.0,0.0,0.0,0.0,0.0,64,17,64240.0,0.0,0.0,0.0,634.0,0.0,2,0.0,0.0,0.0,0.0,2152,84,1066.465029,0.001774,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,68,255,138,0
96,1,0,55324.0,0.0,3286497307.0,0.0,0.0,0.0,64,17,166656.0,85096.0,1399.0,0.0,379.0,0.0,16,0.002767,0.0,0.0,0.0,2152,76,640.720033,0.000564,0.866333,0.000564,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,138,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,2502,8,0.044956,8e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
97,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,77,1102.33333,1.755201,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,61,255,138,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,2473,8,0.043621,8e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,79,1339.737794,1.049622,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,63,255,146,0
96,1,0,80.0,0.0,2774381616.0,0.0,0.0,0.0,64,17,29056.0,75.0,277.0,0.0,160.0,0.0,17,0.185634,0.0,0.0,0.0,2152,76,275.977957,0.185634,0.56367,0.185634,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,60,255,1,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,6311,8,0.134949,8e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,6335,8,0.13691,8e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1444,1,0,443.0,0.0,1933024679.0,0.0,0.0,0.0,64,17,69120.0,1399.0,161932.0,1348.0,379.0,0.0,24,0.0,1.0,1348.0,0.0,2152,1424,640.733517,4.9e-05,0.879817,4.9e-05,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,1408,255,1,0
116,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,96,793.529794,0.014473,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,80,255,1,0
97,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,77,1281.74637,1e-06,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,61,255,138,0
307,1,0,80.0,0.0,3700505062.0,0.0,0.0,0.0,64,17,4194304.0,72.0,1.0,223.0,14.0,0.0,24,0.0,0.0,0.0,0.0,2152,287,26.018074,0.004784,0.093869,0.004784,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,271,255,1,0
104,1,0,80.0,0.0,3409074100.0,0.0,0.0,0.0,64,17,28960.0,1.0,0.0,0.0,901.0,0.0,18,0.14451,0.0,0.0,0.0,2152,84,1520.926673,0.14451,0.14451,0.14451,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,68,255,1,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,4165,8,0.098104,1.2e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,1,0,33564.0,0.0,2121380907.0,0.0,0.0,0.0,64,17,64128.0,278.0,75.0,0.0,194.0,0.0,16,0.001563,0.0,0.0,0.0,2152,76,335.098315,0.001563,0.574605,0.001563,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,146,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,4160,8,0.097959,0.000137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,8555,8,0.182677,0.000112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,108,1409.900381,0.01878,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,92,255,1,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,6765,8,0.15223,8e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
624,1,0,80.0,0.0,4072895478.0,0.0,0.0,0.0,64,17,65536.0,75.0,1.0,528.0,22.0,0.0,24,0.0,0.0,0.0,0.0,2152,604,40.512453,0.287283,0.317778,0.287283,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,588,255,1,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,5888,8,0.122708,1.3e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,6410,8,0.144133,1.3e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,79,1627.23635,1.848581,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,63,255,146,0
84,1,0,80.0,0.0,3226734266.0,0.0,0.0,0.0,64,17,4194304.0,73.0,224.0,0.0,409.0,0.0,16,0.043769,0.0,0.0,0.0,2152,64,687.278114,0.043769,0.141171,0.043769,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,48,255,1,0
104,1,0,58198.0,0.0,0.0,0.0,0.0,0.0,64,17,64240.0,0.0,0.0,0.0,558.0,0.0,2,0.0,0.0,0.0,0.0,2152,84,940.014801,0.001864,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,68,255,146,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,2557,8,0.045838,8e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
267,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,247,1302.48113,5.6e-05,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,231,255,1,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,2627,8,0.04807,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
181,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,161,764.034195,0.002767,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,145,255,1,0
100,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,80,1323.323074,0.407763,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,64,255,142,0
96,1,0,80.0,0.0,2740748226.0,0.0,0.0,0.0,64,17,29056.0,74.0,1.0,0.0,225.0,0.0,16,0.143055,0.0,0.0,0.0,2152,76,388.632261,0.143055,0.287758,0.143055,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,60,255,1,0
96,1,0,49286.0,0.0,1121464389.0,0.0,0.0,0.0,64,17,64128.0,530.0,76.0,0.0,390.0,0.0,16,0.001433,0.0,0.0,0.0,2152,76,656.058553,0.001433,0.076707,0.001433,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,142,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,7812,8,0.158804,7.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,1,0,47694.0,0.0,4195170870.0,0.0,0.0,0.0,64,17,64128.0,529.0,75.0,0.0,517.0,0.0,16,0.001821,0.0,0.0,0.0,2152,76,869.987211,0.001821,0.061152,0.001821,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,142,0
267,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,247,538.420068,0.000219,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,231,255,1,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,6283,8,0.132677,7e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,6086,8,0.126737,7e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,1,0,80.0,0.0,2800640353.0,0.0,0.0,0.0,64,17,29056.0,74.0,1.0,0.0,108.0,0.0,16,0.189301,0.0,0.0,0.0,2152,76,183.956926,0.189301,0.380511,0.189301,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,60,255,1,0
100,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,80,66.93775,0.008461,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,64,255,142,0
155,1,0,49110.0,0.0,501496440.0,0.0,0.0,0.0,64,17,64256.0,1.0,1.0,71.0,531.0,0.0,24,0.0,0.0,0.0,1.0,2152,135,892.239517,0.001039,0.046872,0.001039,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,119,255,138,0
96,1,0,80.0,0.0,1499867185.0,0.0,0.0,0.0,64,17,29056.0,74.0,1.0,0.0,833.0,0.0,16,0.143322,0.0,0.0,0.0,2152,76,1403.953944,0.143322,0.288785,0.143322,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,60,255,1,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,1786,8,0.024699,0.000134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,6633,8,0.150443,1.1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
307,1,0,80.0,0.0,3815520365.0,0.0,0.0,0.0,64,17,4194304.0,72.0,1.0,223.0,690.0,0.0,24,0.0,0.0,0.0,0.0,2152,287,1163.949691,0.004354,0.092653,0.004354,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,271,255,1,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,4964,8,0.118329,1.7e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,79,731.222642,2.931184,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,63,255,146,0
84,1,0,35880.0,0.0,1351918980.0,0.0,0.0,0.0,64,17,64128.0,224.0,72.0,0.0,217.0,0.0,16,0.001578,0.0,0.0,0.0,2152,64,374.574774,0.001578,0.096211,0.001578,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,48,255,138,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,7884,8,0.163908,0.000113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,2721,8,0.05085,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84,1,0,58644.0,0.0,2204198671.0,0.0,0.0,0.0,64,17,64128.0,225.0,73.0,0.0,447.0,0.0,16,0.00147,0.0,0.0,0.0,2152,64,748.798051,0.00147,0.139561,0.00147,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,48,255,138,0
116,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,96,1358.976422,0.016806,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,80,255,1,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,6043,8,0.126383,9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84,1,0,42858.0,0.0,995146564.0,0.0,0.0,0.0,64,17,64128.0,224.0,72.0,0.0,237.0,0.0,17,0.0,0.0,0.0,0.0,2152,64,400.196615,0.000387,0.094252,0.000387,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,48,255,138,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,2510,8,0.045084,8e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,1275,8,0.008091,8e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,6280,8,0.132654,7e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,1,0,51204.0,0.0,601354980.0,0.0,0.0,0.0,64,17,64128.0,529.0,75.0,0.0,119.0,0.0,17,0.0,0.0,0.0,0.0,2152,76,202.365919,0.0,0.319558,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,142,0
96,1,0,45186.0,0.0,154182811.0,0.0,0.0,0.0,64,17,64128.0,277.0,74.0,0.0,898.0,0.0,17,0.0,0.0,0.0,0.0,2152,76,1515.754388,0.000562,0.29408,0.000562,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,146,0
116,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,96,1364.065928,0.001809,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,80,255,1,0
104,1,0,51968.0,0.0,0.0,0.0,0.0,0.0,64,17,65280.0,0.0,0.0,0.0,589.0,0.0,2,0.0,0.0,0.0,0.0,2152,84,993.519399,1.253945,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,68,255,138,0
113,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,93,1538.085376,0.014894,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,77,255,1,0
84,1,0,54772.0,0.0,2374895537.0,0.0,0.0,0.0,64,17,64128.0,225.0,73.0,0.0,591.0,0.0,16,0.001498,0.0,0.0,0.0,2152,64,994.837776,0.001498,0.143503,0.001498,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,48,255,138,0
96,1,0,44864.0,0.0,4192337301.0,0.0,0.0,0.0,64,17,64256.0,1.0,1.0,0.0,1008.0,0.0,16,0.001245,0.0,0.0,0.0,2152,76,1700.247765,0.001245,0.014856,0.001245,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,142,0
84,1,0,58382.0,0.0,2689773834.0,0.0,0.0,0.0,64,17,64128.0,224.0,72.0,0.0,431.0,0.0,17,0.0,0.0,0.0,0.0,2152,64,723.121654,0.0,0.097167,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,48,255,138,0
96,1,0,34852.0,0.0,3117533029.0,0.0,0.0,0.0,64,17,64128.0,529.0,75.0,0.0,266.0,0.0,17,0.0,0.0,0.0,0.0,2152,76,447.246992,1e-06,0.174548,1e-06,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,142,0
